date,open,close,high,low,volume,code
2012-11-09,2066.5,2069.07,2077.23,2062.42,54223460.0,sh000001
2012-11-12,2069.21,2079.27,2079.57,2061.84,56694855.0,sh000001
2012-11-13,2078.13,2047.89,2078.13,2044.04,61087293.0,sh000001
2012-11-14,2047.26,2055.42,2056.49,2040.17,48093000.0,sh000001
2012-11-15,2045.46,2030.29,2053.56,2029.87,50556857.0,sh000001
2012-11-16,2026.56,2014.72,2028.69,2001.72,49581680.0,sh000001
2012-11-19,2013.25,2016.98,2018.38,1995.72,45327018.0,sh000001
2012-11-20,2020.43,2008.92,2023.61,2004.17,42580635.0,sh000001
2012-11-21,2008.21,2030.32,2031.15,1995.17,53282021.0,sh000001
2012-11-22,2021.21,2015.61,2023.08,2009.72,45577847.0,sh000001
2012-11-23,2020.02,2027.38,2034.88,2017.0,51551469.0,sh000001
2012-11-26,2023.34,2017.46,2027.27,2014.03,44779551.0,sh000001
2012-11-27,2012.07,1991.17,2014.21,1990.34,56627422.0,sh000001
2012-11-28,1984.48,1973.52,1984.86,1968.21,50505587.0,sh000001
2012-11-29,1972.93,1963.49,1980.56,1961.82,49540088.0,sh000001
2012-11-30,1961.81,1980.12,1983.42,1959.33,56893416.0,sh000001
2012-12-03,1977.25,1959.77,1988.19,1957.88,61653375.0,sh000001
2012-12-04,1956.62,1975.14,1980.12,1949.46,62378123.0,sh000001
2012-12-05,1973.11,2031.91,2040.6,1970.2,119973040.0,sh000001
2012-12-06,2029.56,2029.24,2036.61,2018.38,81459219.0,sh000001
2012-12-07,2028.77,2061.79,2065.75,2023.96,115157289.0,sh000001
2012-12-10,2067.32,2083.77,2087.01,2064.61,115383226.0,sh000001
2012-12-11,2077.56,2074.7,2088.64,2070.19,93370830.0,sh000001
2012-12-12,2073.27,2082.73,2085.93,2066.39,78559142.0,sh000001
2012-12-13,2077.42,2061.48,2081.36,2059.47,72272324.0,sh000001
2012-12-14,2062.69,2150.62,2152.5,2062.54,160873812.0,sh000001
2012-12-17,2152.1,2160.34,2169.57,2151.94,144242218.0,sh000001
2012-12-18,2155.86,2162.46,2183.71,2144.73,126099467.0,sh000001
2012-12-19,2158.67,2162.24,2175.4,2154.29,94391522.0,sh000001
2012-12-20,2156.19,2168.35,2174.82,2142.95,99384183.0,sh000001
2012-12-21,2169.57,2153.31,2190.4,2148.17,103372872.0,sh000001
2012-12-24,2150.65,2159.05,2170.39,2149.82,78469664.0,sh000001
2012-12-25,2154.32,2213.61,2220.26,2146.86,143327708.0,sh000001
2012-12-26,2211.59,2219.13,2220.48,2206.79,121858630.0,sh000001
2012-12-27,2223.66,2205.9,2234.72,2204.79,129023501.0,sh000001
2012-12-28,2207.91,2233.25,2234.87,2204.0,115924934.0,sh000001
2012-12-31,2236.46,2269.13,2269.51,2236.46,128031402.0,sh000001
2013-01-04,2289.51,2276.99,2296.11,2256.56,139469931.0,sh000001
2013-01-07,2271.66,2285.36,2293.32,2266.86,118162813.0,sh000001
2013-01-08,2284.65,2276.07,2289.14,2262.98,122907877.0,sh000001
2013-01-09,2271.3,2275.34,2283.9,2259.05,122014924.0,sh000001
2013-01-10,2274.38,2283.66,2295.48,2268.65,120066676.0,sh000001
2013-01-11,2285.19,2243.0,2290.21,2234.95,125068275.0,sh000001
2013-01-14,2236.29,2311.74,2317.62,2235.11,144749889.0,sh000001
2013-01-15,2312.47,2325.68,2332.78,2309.32,165645981.0,sh000001
2013-01-16,2322.16,2309.5,2326.76,2279.51,153511167.0,sh000001
2013-01-17,2305.14,2284.91,2305.6,2275.88,119101835.0,sh000001
2013-01-18,2295.81,2317.07,2324.51,2285.97,125438026.0,sh000001
2013-01-21,2321.49,2328.22,2329.58,2305.1,134680458.0,sh000001
2013-01-22,2326.49,2315.14,2335.81,2301.3,149466584.0,sh000001
2013-01-23,2308.52,2320.91,2325.12,2296.49,118179722.0,sh000001
2013-01-24,2320.26,2302.6,2362.94,2287.3,161031674.0,sh000001
2013-01-25,2300.0,2291.3,2308.38,2288.26,92605741.0,sh000001
2013-01-28,2295.35,2346.5,2346.92,2295.35,128383760.0,sh000001
2013-01-29,2347.22,2358.98,2363.8,2337.35,141853934.0,sh000001
2013-01-30,2360.75,2382.48,2383.76,2347.89,149878907.0,sh000001
2013-01-31,2383.43,2385.42,2391.82,2371.23,139707892.0,sh000001
2013-02-01,2377.41,2419.02,2421.15,2369.57,140818172.0,sh000001
2013-02-04,2425.92,2428.15,2440.38,2417.58,167551402.0,sh000001
2013-02-05,2411.0,2433.13,2437.42,2403.3,150754505.0,sh000001
2013-02-06,2432.68,2434.48,2441.73,2427.7,116579966.0,sh000001
2013-02-07,2430.69,2418.53,2433.89,2394.22,120008634.0,sh000001
2013-02-08,2416.62,2432.4,2443.03,2414.4,109070386.0,sh000001
2013-02-18,2441.91,2421.56,2444.8,2415.43,116174994.0,sh000001
2013-02-19,2420.26,2382.91,2427.07,2373.53,123473334.0,sh000001
2013-02-20,2383.49,2397.18,2397.94,2370.61,110280577.0,sh000001
2013-02-21,2378.82,2325.95,2378.82,2309.17,144059478.0,sh000001
2013-02-22,2322.94,2314.16,2330.88,2308.76,96981828.0,sh000001
2013-02-25,2320.62,2325.82,2338.78,2315.01,88367374.0,sh000001
2013-02-26,2313.74,2293.34,2340.71,2289.89,117638667.0,sh000001
2013-02-27,2297.77,2313.22,2324.63,2292.03,97824887.0,sh000001
2013-02-28,2322.32,2365.59,2366.16,2308.92,126950494.0,sh000001
2013-03-01,2364.54,2359.51,2369.65,2330.86,120312752.0,sh000001
2013-03-04,2332.08,2273.4,2333.54,2259.25,161750025.0,sh000001
2013-03-05,2274.81,2326.31,2328.14,2270.1,131136598.0,sh000001
2013-03-06,2333.61,2347.18,2351.44,2321.6,141333692.0,sh000001
2013-03-07,2340.44,2324.29,2352.02,2304.27,139756348.0,sh000001
2013-03-08,2326.42,2318.61,2333.67,2314.59,98794148.0,sh000001
2013-03-11,2314.68,2310.59,2320.96,2296.58,84111903.0,sh000001
2013-03-12,2309.16,2286.6,2333.29,2264.83,117664456.0,sh000001
2013-03-13,2282.17,2263.97,2286.33,2253.25,90972788.0,sh000001
2013-03-14,2255.77,2270.28,2276.22,2253.31,80294086.0,sh000001
2013-03-15,2269.31,2278.4,2312.08,2250.0,116477813.0,sh000001
2013-03-18,2267.29,2240.02,2276.05,2239.21,93122772.0,sh000001
2013-03-19,2244.26,2257.43,2261.31,2232.02,87582105.0,sh000001
2013-03-20,2257.74,2317.37,2317.86,2257.42,131241284.0,sh000001
2013-03-21,2318.21,2324.24,2330.81,2311.6,119200910.0,sh000001
2013-03-22,2321.4,2328.28,2332.0,2314.97,101167299.0,sh000001
2013-03-25,2334.74,2326.72,2344.89,2319.91,97031526.0,sh000001
2013-03-26,2318.58,2297.67,2319.99,2281.12,104449015.0,sh000001
2013-03-27,2299.38,2301.26,2323.48,2289.0,96331195.0,sh000001
2013-03-28,2273.55,2236.3,2273.55,2232.91,127658698.0,sh000001
2013-03-29,2238.49,2236.62,2246.87,2228.81,85565473.0,sh000001
2013-04-01,2229.46,2234.4,2243.95,2227.31,77411774.0,sh000001
2013-04-02,2234.9,2227.74,2253.42,2220.44,89714323.0,sh000001
2013-04-03,2232.69,2225.29,2241.34,2217.25,81795267.0,sh000001
2013-04-08,2196.24,2211.59,2212.59,2180.67,86257470.0,sh000001
2013-04-09,2215.47,2225.77,2234.73,2215.47,82896544.0,sh000001
2013-04-10,2224.93,2226.13,2233.04,2212.56,80619621.0,sh000001
2013-04-11,2236.98,2219.55,2242.48,2217.26,73632704.0,sh000001
2013-04-12,2218.09,2206.78,2226.26,2204.44,66846340.0,sh000001
2013-04-15,2199.91,2181.94,2204.99,2177.39,71632323.0,sh000001
2013-04-16,2169.63,2194.85,2196.43,2165.78,79992178.0,sh000001
2013-04-17,2195.03,2193.8,2197.51,2178.47,68314181.0,sh000001
2013-04-18,2181.82,2197.6,2206.03,2175.44,71616927.0,sh000001
2013-04-19,2201.12,2244.64,2250.11,2200.58,109660556.0,sh000001
2013-04-22,2236.4,2242.17,2245.12,2232.26,95233730.0,sh000001
2013-04-23,2242.62,2184.54,2242.62,2182.81,96541315.0,sh000001
2013-04-24,2187.35,2218.32,2226.12,2184.11,91600261.0,sh000001
2013-04-25,2213.19,2199.31,2224.63,2191.85,96704188.0,sh000001
2013-04-26,2203.89,2177.91,2210.58,2173.86,76673970.0,sh000001
2013-05-02,2170.78,2174.12,2179.65,2161.14,68337936.0,sh000001
2013-05-03,2179.05,2205.5,2222.81,2179.05,88583464.0,sh000001
2013-05-06,2212.5,2231.17,2236.07,2212.5,92268146.0,sh000001
2013-05-07,2227.86,2235.57,2240.26,2219.44,86452356.0,sh000001
2013-05-08,2242.39,2246.3,2255.21,2235.42,90371933.0,sh000001
2013-05-09,2246.96,2232.97,2247.86,2221.38,98531637.0,sh000001
2013-05-10,2228.82,2246.83,2247.67,2225.81,90335476.0,sh000001
2013-05-13,2247.68,2241.92,2250.85,2231.36,86211224.0,sh000001
2013-05-14,2238.9,2217.01,2239.93,2205.87,83244975.0,sh000001
2013-05-15,2217.09,2224.8,2225.19,2213.58,71722893.0,sh000001
2013-05-16,2221.34,2251.81,2252.87,2210.77,110284376.0,sh000001
2013-05-17,2249.81,2282.87,2288.09,2248.41,126126006.0,sh000001
2013-05-20,2286.33,2299.99,2309.39,2281.9,139150514.0,sh000001
2013-05-21,2297.11,2305.11,2305.3,2290.12,124173176.0,sh000001
2013-05-22,2303.75,2302.4,2314.18,2292.43,128360026.0,sh000001
2013-05-23,2293.81,2275.67,2304.95,2274.1,124019844.0,sh000001
2013-05-24,2281.45,2288.53,2292.59,2270.25,101441213.0,sh000001
2013-05-27,2286.66,2293.08,2301.7,2283.94,107325061.0,sh000001
2013-05-28,2293.4,2321.32,2322.1,2281.47,132632995.0,sh000001
2013-05-29,2323.54,2324.02,2334.33,2321.17,125250729.0,sh000001
2013-05-30,2316.25,2317.75,2325.72,2310.49,111913032.0,sh000001
2013-05-31,2320.74,2300.59,2325.53,2299.37,108162554.0,sh000001
2013-06-03,2300.21,2299.25,2313.43,2294.11,96882814.0,sh000001
2013-06-04,2297.1,2272.42,2297.1,2264.76,101895818.0,sh000001
2013-06-05,2270.71,2270.93,2276.86,2260.87,76483303.0,sh000001
2013-06-06,2264.43,2242.11,2266.69,2240.07,81538694.0,sh000001
2013-06-07,2242.26,2210.9,2250.63,2205.07,89978077.0,sh000001
2013-06-13,2190.1,2148.35,2190.1,2126.22,94371094.0,sh000001
2013-06-14,2150.06,2162.04,2163.85,2142.78,77857472.0,sh000001
2013-06-17,2165.99,2156.22,2169.36,2147.03,75757790.0,sh000001
2013-06-18,2158.55,2159.29,2161.68,2138.35,69632271.0,sh000001
2013-06-19,2150.82,2143.45,2150.82,2115.79,75425016.0,sh000001
2013-06-20,2132.81,2084.02,2132.81,2082.82,77787930.0,sh000001
2013-06-21,2058.98,2073.09,2085.86,2042.88,79673224.0,sh000001
2013-06-24,2068.86,1963.23,2068.86,1958.4,109198215.0,sh000001
2013-06-25,1948.31,1959.51,1963.57,1849.65,138158516.0,sh000001
2013-06-26,1954.47,1951.49,1959.16,1922.82,101192527.0,sh000001
2013-06-27,1955.13,1950.01,1980.54,1942.37,105813318.0,sh000001
2013-06-28,1935.52,1979.21,1987.98,1925.65,100737968.0,sh000001
2013-07-01,1965.99,1995.24,1995.92,1957.57,78051393.0,sh000001
2013-07-02,1992.89,2006.56,2007.62,1978.43,86415418.0,sh000001
2013-07-03,1996.51,1994.27,1996.54,1965.52,93466471.0,sh000001
2013-07-04,1982.87,2006.1,2022.14,1974.1,100394183.0,sh000001
2013-07-05,2006.19,2007.2,2021.54,2002.37,91345222.0,sh000001
2013-07-08,1983.21,1958.27,1983.21,1953.12,84136491.0,sh000001
2013-07-09,1953.6,1965.45,1969.15,1946.37,64538733.0,sh000001
2013-07-10,1962.84,2008.13,2009.36,1960.28,89797981.0,sh000001
2013-07-11,2011.02,2072.99,2092.87,2010.4,159970773.0,sh000001
2013-07-12,2068.04,2039.49,2074.86,2036.05,121174175.0,sh000001
2013-07-15,2046.12,2059.39,2076.67,2037.25,101470357.0,sh000001
2013-07-16,2054.6,2065.72,2066.36,2038.54,96737399.0,sh000001
2013-07-17,2061.19,2044.92,2075.81,2043.23,103251321.0,sh000001
2013-07-18,2038.4,2023.4,2043.37,2016.9,92132049.0,sh000001
2013-07-19,2025.32,1992.65,2035.22,1990.25,104577571.0,sh000001
2013-07-22,1977.73,2004.76,2005.47,1970.64,82922190.0,sh000001
2013-07-23,2008.95,2043.88,2051.53,2005.09,109517360.0,sh000001
2013-07-24,2035.69,2033.33,2042.77,2010.42,106655779.0,sh000001
2013-07-25,2037.34,2021.17,2045.36,2016.43,98545366.0,sh000001
2013-07-26,2013.19,2010.85,2021.57,2000.8,73800429.0,sh000001
2013-07-29,1997.84,1976.31,1997.84,1969.85,78683274.0,sh000001
2013-07-30,1981.45,1990.06,2006.23,1965.36,77219784.0,sh000001
2013-07-31,2000.79,1993.8,2015.47,1987.88,70160603.0,sh000001
2013-08-01,2000.82,2029.07,2029.93,1997.06,91256686.0,sh000001
2013-08-02,2039.51,2029.42,2047.08,2025.65,93592767.0,sh000001
2013-08-05,2031.72,2050.48,2050.91,2025.23,85517968.0,sh000001
2013-08-06,2043.65,2060.5,2066.74,2034.96,105580975.0,sh000001
2013-08-07,2056.37,2046.78,2069.56,2043.75,107712594.0,sh000001
2013-08-08,2044.44,2044.9,2058.56,2037.25,84133290.0,sh000001
2013-08-09,2052.24,2052.24,2061.71,2030.13,95316423.0,sh000001
2013-08-12,2058.42,2101.28,2102.35,2055.72,135128974.0,sh000001
2013-08-13,2101.32,2106.16,2106.4,2093.8,117708875.0,sh000001
2013-08-14,2109.23,2100.14,2122.97,2093.04,114437802.0,sh000001
2013-08-15,2099.28,2081.88,2108.41,2079.97,99396656.0,sh000001
2013-08-16,2075.98,2068.45,2198.85,2061.65,153063326.0,sh000001
2013-08-19,2055.13,2085.6,2091.13,2052.7,97446783.0,sh000001
2013-08-20,2081.97,2072.59,2098.98,2066.07,107381773.0,sh000001
2013-08-21,2076.27,2072.96,2076.32,2056.91,87445991.0,sh000001
2013-08-22,2069.31,2067.12,2083.33,2062.37,90928307.0,sh000001
2013-08-23,2075.93,2057.46,2079.85,2029.36,112426351.0,sh000001
2013-08-26,2061.42,2096.47,2097.34,2056.13,119932652.0,sh000001
2013-08-27,2095.44,2103.57,2105.38,2090.43,126341966.0,sh000001
2013-08-28,2092.31,2101.3,2113.82,2080.86,161392026.0,sh000001
2013-08-29,2108.44,2097.23,2110.89,2088.24,133268219.0,sh000001
2013-08-30,2097.22,2098.38,2114.39,2089.09,170075649.0,sh000001
2013-09-02,2104.09,2098.45,2108.68,2078.46,149158524.0,sh000001
2013-09-03,2100.45,2123.11,2123.85,2095.46,138893175.0,sh000001
2013-09-04,2121.68,2127.62,2133.0,2115.75,142000386.0,sh000001
2013-09-05,2125.25,2122.43,2127.85,2115.24,126544104.0,sh000001
2013-09-06,2119.33,2139.99,2143.24,2119.02,143260660.0,sh000001
2013-09-09,2151.35,2212.52,2218.53,2151.35,219427086.0,sh000001
2013-09-10,2214.81,2237.98,2238.55,2202.82,237206649.0,sh000001
2013-09-11,2244.96,2241.27,2258.07,2233.0,244349455.0,sh000001
2013-09-12,2236.17,2255.6,2270.27,2226.29,209715110.0,sh000001
2013-09-13,2251.46,2236.22,2259.42,2228.48,171984229.0,sh000001
2013-09-16,2244.46,2231.4,2248.47,2226.17,154884020.0,sh000001
2013-09-17,2230.39,2185.56,2230.93,2184.92,154542555.0,sh000001
2013-09-18,2185.94,2191.85,2195.9,2172.04,115111887.0,sh000001
2013-09-23,2199.36,2221.04,2223.07,2198.34,133174858.0,sh000001
2013-09-24,2219.47,2207.53,2219.54,2187.24,160415055.0,sh000001
2013-09-25,2206.23,2198.51,2217.97,2193.72,160212762.0,sh000001
2013-09-26,2192.23,2155.81,2192.23,2154.72,140415346.0,sh000001
2013-09-27,2150.96,2160.03,2165.78,2149.59,105401788.0,sh000001
2013-09-30,2167.73,2174.67,2176.3,2165.16,92810081.0,sh000001
2013-10-08,2171.9,2198.2,2200.02,2161.49,126710203.0,sh000001
2013-10-09,2191.39,2211.77,2212.35,2185.18,130871737.0,sh000001
2013-10-10,2214.41,2190.93,2214.59,2186.48,149775896.0,sh000001
2013-10-11,2201.41,2228.15,2228.87,2200.53,156892176.0,sh000001
2013-10-14,2232.22,2237.77,2242.98,2226.4,165983386.0,sh000001
2013-10-15,2237.93,2233.41,2240.25,2221.14,153722825.0,sh000001
2013-10-16,2228.11,2193.07,2228.11,2183.4,154638637.0,sh000001
2013-10-17,2201.71,2188.54,2211.03,2183.25,126767944.0,sh000001
2013-10-18,2188.71,2193.78,2203.29,2184.36,103724631.0,sh000001
2013-10-21,2198.11,2229.24,2230.28,2190.39,136694408.0,sh000001
2013-10-22,2227.34,2210.65,2227.34,2204.24,149132831.0,sh000001
2013-10-23,2213.27,2183.11,2226.85,2177.73,146347090.0,sh000001
2013-10-24,2178.82,2164.32,2183.41,2159.87,103008953.0,sh000001
2013-10-25,2163.69,2132.96,2170.61,2122.68,113924520.0,sh000001
2013-10-28,2135.88,2133.87,2140.96,2123.07,88401322.0,sh000001
2013-10-29,2135.23,2128.86,2163.66,2093.2,143092811.0,sh000001
2013-10-30,2126.69,2160.46,2161.94,2121.84,119643362.0,sh000001
2013-10-31,2155.51,2141.61,2155.51,2137.47,108063020.0,sh000001
2013-11-01,2139.88,2149.56,2157.31,2132.63,89118477.0,sh000001
2013-11-04,2156.09,2149.63,2160.58,2143.21,76147941.0,sh000001
2013-11-05,2139.84,2157.24,2158.15,2124.84,91900031.0,sh000001
2013-11-06,2149.39,2139.61,2166.17,2138.78,100487344.0,sh000001
2013-11-07,2136.63,2129.4,2141.6,2119.19,81842610.0,sh000001
2013-11-08,2120.92,2106.13,2128.58,2103.51,83096859.0,sh000001
2013-11-11,2103.3,2109.47,2117.28,2093.63,69678299.0,sh000001
2013-11-12,2110.72,2126.77,2127.94,2108.4,79446731.0,sh000001
2013-11-13,2117.89,2087.94,2117.91,2086.01,88257094.0,sh000001
2013-11-14,2087.12,2100.51,2102.38,2078.99,83799373.0,sh000001
2013-11-15,2100.9,2135.83,2153.21,2100.79,125894520.0,sh000001
2013-11-18,2147.37,2197.22,2198.32,2143.77,157502714.0,sh000001
2013-11-19,2198.32,2193.12,2203.3,2186.11,125082307.0,sh000001
2013-11-20,2201.47,2206.61,2207.1,2186.64,118961861.0,sh000001
2013-11-21,2197.01,2205.77,2206.53,2177.74,137245516.0,sh000001
2013-11-22,2206.47,2196.38,2211.07,2188.77,113866457.0,sh000001
2013-11-25,2186.06,2186.11,2209.15,2181.42,108282655.0,sh000001
2013-11-26,2184.33,2183.07,2192.58,2176.18,100460830.0,sh000001
2013-11-27,2181.73,2201.07,2207.62,2176.85,115384411.0,sh000001
2013-11-28,2204.38,2219.37,2234.39,2202.62,134456777.0,sh000001
2013-11-29,2221.62,2220.5,2224.94,2212.26,106959053.0,sh000001
2013-12-02,2203.12,2207.37,2231.92,2172.63,174281990.0,sh000001
2013-12-03,2196.82,2222.67,2227.93,2193.25,113506410.0,sh000001
2013-12-04,2219.97,2251.76,2260.87,2215.92,157292943.0,sh000001
2013-12-05,2252.72,2247.06,2255.26,2239.14,122048414.0,sh000001
2013-12-06,2242.56,2237.11,2248.15,2228.63,103700929.0,sh000001
2013-12-09,2241.79,2238.2,2249.17,2231.73,93273639.0,sh000001
2013-12-10,2239.86,2237.49,2250.5,2231.68,109043133.0,sh000001
2013-12-11,2228.63,2204.17,2228.63,2193.16,109473150.0,sh000001
2013-12-12,2199.32,2202.8,2214.55,2194.9,86108671.0,sh000001
2013-12-13,2188.26,2196.07,2204.64,2183.84,85101012.0,sh000001
2013-12-16,2197.23,2160.86,2201.7,2159.99,101387594.0,sh000001
2013-12-17,2161.54,2151.08,2165.54,2146.31,78578936.0,sh000001
2013-12-18,2150.41,2148.28,2156.59,2142.62,64173584.0,sh000001
2013-12-19,2153.67,2127.79,2159.14,2126.25,73123479.0,sh000001
2013-12-20,2128.37,2084.79,2131.74,2082.85,86775212.0,sh000001
2013-12-23,2089.54,2089.71,2099.52,2068.54,68146636.0,sh000001
2013-12-24,2094.07,2092.91,2111.8,2079.81,70251467.0,sh000001
2013-12-25,2095.02,2106.35,2107.23,2088.3,65139096.0,sh000001
2013-12-26,2102.66,2073.1,2102.66,2070.55,78541408.0,sh000001
2013-12-27,2074.59,2101.25,2110.36,2069.59,76756827.0,sh000001
2013-12-30,2108.88,2097.53,2112.01,2095.06,74085056.0,sh000001
2013-12-31,2090.68,2115.98,2120.27,2087.42,80474375.0,sh000001
2014-01-02,2112.13,2109.39,2113.11,2101.02,68485486.0,sh000001
2014-01-03,2101.54,2083.14,2102.17,2075.9,84497241.0,sh000001
2014-01-06,2078.68,2045.71,2078.68,2034.01,89587608.0,sh000001
2014-01-07,2034.22,2047.32,2052.28,2029.25,63402938.0,sh000001
2014-01-08,2047.26,2044.34,2062.95,2037.11,71647364.0,sh000001
2014-01-09,2041.77,2027.62,2057.2,2026.45,75941883.0,sh000001
2014-01-10,2023.54,2013.3,2029.3,2008.01,75616121.0,sh000001
2014-01-13,2014.98,2009.56,2027.18,2000.4,66544776.0,sh000001
2014-01-14,2007.16,2026.84,2027.43,2001.14,70366614.0,sh000001
2014-01-15,2024.23,2023.35,2027.41,2010.2,67436222.0,sh000001
2014-01-16,2022.54,2023.7,2034.71,2014.41,72755719.0,sh000001
2014-01-17,2017.52,2004.95,2017.87,2001.33,67305720.0,sh000001
2014-01-20,2001.89,1991.25,2005.94,1984.82,56271247.0,sh000001
2014-01-21,1992.02,2008.31,2014.15,1992.02,59844911.0,sh000001
2014-01-22,2009.97,2051.75,2052.34,2008.93,98892856.0,sh000001
2014-01-23,2048.33,2042.18,2052.53,2039.05,84210585.0,sh000001
2014-01-24,2037.67,2054.39,2060.99,2034.45,92947921.0,sh000001
2014-01-27,2044.27,2033.3,2044.85,2029.63,88815426.0,sh000001
2014-01-28,2036.4,2038.51,2047.13,2026.99,72529043.0,sh000001
2014-01-29,2042.18,2049.91,2051.58,2039.77,73865462.0,sh000001
2014-01-30,2045.93,2033.08,2045.93,2031.47,62615184.0,sh000001
2014-02-07,2022.32,2044.5,2044.73,2014.7,73598755.0,sh000001
2014-02-10,2049.98,2086.07,2087.98,2049.98,124331833.0,sh000001
2014-02-11,2086.18,2103.67,2111.06,2082.52,142211324.0,sh000001
2014-02-12,2103.83,2109.96,2110.9,2096.51,126333186.0,sh000001
2014-02-13,2106.93,2098.4,2122.83,2096.97,146532634.0,sh000001
2014-02-14,2097.32,2115.85,2116.19,2095.09,111517950.0,sh000001
2014-02-17,2124.88,2135.42,2136.45,2117.69,140244443.0,sh000001
2014-02-18,2134.14,2119.07,2134.14,2113.13,142869308.0,sh000001
2014-02-19,2116.92,2142.55,2152.96,2111.17,151261246.0,sh000001
2014-02-20,2152.89,2138.78,2177.98,2136.48,157052276.0,sh000001
2014-02-21,2131.59,2113.69,2132.7,2098.33,117662651.0,sh000001
2014-02-24,2099.72,2076.69,2099.72,2058.79,123555308.0,sh000001
2014-02-25,2077.28,2034.22,2087.62,2026.54,140132978.0,sh000001
2014-02-26,2026.61,2041.25,2041.63,2014.38,110112687.0,sh000001
2014-02-27,2045.1,2047.35,2068.31,2036.39,132163852.0,sh000001
2014-02-28,2040.62,2056.3,2058.49,2020.94,111637907.0,sh000001
2014-03-03,2052.07,2075.24,2078.33,2047.07,127460891.0,sh000001
2014-03-04,2068.11,2071.47,2074.02,2050.12,115925792.0,sh000001
2014-03-05,2073.29,2053.08,2074.81,2050.18,107733082.0,sh000001
2014-03-06,2050.03,2059.58,2065.79,2030.95,109290133.0,sh000001
2014-03-07,2058.38,2057.91,2079.49,2050.47,103709540.0,sh000001
2014-03-10,2042.35,1999.06,2042.63,1995.55,115696666.0,sh000001
2014-03-11,1994.42,2001.16,2008.07,1985.6,92705265.0,sh000001
2014-03-12,1996.24,1997.69,2011.06,1974.38,101361719.0,sh000001
2014-03-13,2000.69,2019.11,2029.12,1996.53,100978116.0,sh000001
2014-03-14,2008.82,2004.34,2017.91,1990.98,87775111.0,sh000001
2014-03-17,2009.88,2023.67,2024.37,1999.25,86250374.0,sh000001
2014-03-18,2026.22,2025.2,2034.92,2020.41,96777193.0,sh000001
2014-03-19,2019.98,2021.73,2022.18,2002.44,95180797.0,sh000001
2014-03-20,2017.22,1993.48,2030.85,1993.0,110333048.0,sh000001
2014-03-21,1987.68,2047.62,2052.47,1986.07,144477656.0,sh000001
2014-03-24,2050.83,2066.28,2074.06,2043.33,147700085.0,sh000001
2014-03-25,2063.32,2067.31,2079.55,2057.49,131822232.0,sh000001
2014-03-26,2070.57,2063.67,2074.57,2057.65,102611116.0,sh000001
2014-03-27,2060.81,2046.59,2073.98,2042.71,119149374.0,sh000001
2014-03-28,2046.85,2041.71,2060.13,2035.24,121681965.0,sh000001
2014-03-31,2043.05,2033.31,2048.13,2024.19,94356536.0,sh000001
2014-04-01,2031.01,2047.46,2050.68,2028.1,83286576.0,sh000001
2014-04-02,2049.42,2058.99,2060.78,2046.74,102658525.0,sh000001
2014-04-03,2063.5,2043.7,2066.01,2037.45,108618421.0,sh000001
2014-04-04,2037.55,2058.83,2060.1,2035.22,83189056.0,sh000001
2014-04-08,2054.53,2098.28,2102.45,2052.9,133370983.0,sh000001
2014-04-09,2100.65,2105.24,2108.75,2095.64,105340471.0,sh000001
2014-04-10,2105.88,2134.3,2146.67,2098.08,156789609.0,sh000001
2014-04-11,2130.37,2130.54,2138.65,2120.18,131768359.0,sh000001
2014-04-14,2127.41,2131.54,2134.43,2116.61,102077853.0,sh000001
2014-04-15,2125.9,2101.6,2125.9,2098.15,107531151.0,sh000001
2014-04-16,2097.21,2105.12,2112.05,2092.16,89361657.0,sh000001
2014-04-17,2108.95,2098.89,2110.72,2095.71,89896325.0,sh000001
2014-04-18,2091.48,2097.75,2099.64,2081.19,88155695.0,sh000001
2014-04-21,2085.98,2065.83,2103.08,2065.23,96378369.0,sh000001
2014-04-22,2062.79,2072.83,2073.66,2047.33,98719882.0,sh000001
2014-04-23,2068.08,2066.36,2076.35,2059.11,72925682.0,sh000001
2014-04-24,2064.16,2057.03,2075.76,2056.19,78185955.0,sh000001
2014-04-25,2060.54,2036.52,2065.64,2035.57,93042333.0,sh000001
2014-04-28,2033.34,2003.49,2035.99,2000.14,89795262.0,sh000001
2014-04-29,2001.9,2020.34,2021.68,1997.64,76221275.0,sh000001
2014-04-30,2020.44,2026.36,2029.54,2016.58,74528578.0,sh000001
2014-05-05,2022.18,2027.35,2028.96,2007.35,79933395.0,sh000001
2014-05-06,2024.26,2028.04,2038.7,2021.48,74609411.0,sh000001
2014-05-07,2023.15,2010.08,2024.63,2008.45,74360192.0,sh000001
2014-05-08,2006.85,2015.27,2036.94,2005.69,77865393.0,sh000001
2014-05-09,2016.5,2011.14,2020.45,2001.3,76224244.0,sh000001
2014-05-12,2022.93,2052.87,2055.51,2016.64,115742077.0,sh000001
2014-05-13,2055.08,2050.73,2061.06,2043.55,97223388.0,sh000001
2014-05-14,2049.27,2047.91,2056.57,2042.74,72011125.0,sh000001
2014-05-15,2044.38,2024.97,2047.32,2022.86,75845154.0,sh000001
2014-05-16,2023.6,2026.5,2027.76,2012.69,66353660.0,sh000001
2014-05-19,2023.01,2005.18,2023.27,1996.02,65329438.0,sh000001
2014-05-20,2011.85,2008.12,2018.16,2002.76,61345382.0,sh000001
2014-05-21,2001.31,2024.95,2025.19,1991.06,61811547.0,sh000001
2014-05-22,2023.15,2021.29,2041.96,2018.88,74728474.0,sh000001
